id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
305,2027,12,2027-12,      2, 14.185,     0,0,      5,      0,    36
306,2028,01,2028-01,      2, 13.139,     1,      0,      6,      0,    30
307,2028,02,2028-02,      3, 12.293,     1,      0,      7,      0,    28
308,2028,03,2028-03,      4, 11.553,     0,      0,      7,      0,    32
309,2028,04,2028-04,      4, 10.705,     0,      0,      7,      0,    36
310,2028,05,2028-05,      3, 11.364,     0,0,      6,      1,    36
311,2028,06,2028-06,      4, 12.122,     1,0,      7,      0,    38
312,2028,07,2028-07,      5, 14.925,     1,0,      8,      0,    41
313,2028,08,2028-08,      5, 15.830,     0,0,      8,      0,    41
314,2028,09,2028-09,      6, 14.730,     1,0,      9,      0,    44
315,2028,10,2028-10,      8, 13.434,     1,0,     10,      0,    41
316,2028,11,2028-11,      5, 14.001,     0,0,     10,      0,    34
317,2028,12,2028-12,      7, 13.919,     0,0,     10,      0,    30
318,2029,01,2029-01,      4, 12.722,     1,      1,     10,      0,    33
319,2029,02,2029-02,      4, 11.952,     0,      1,      7,      2,    38
320,2029,03,2029-03,      2, 11.430,     0,      0,      6,      1,    42
321,2029,04,2029-04,      3, 11.365,     0,      0,      6,      0,    40
322,2029,05,2029-05,      0, 11.949,     0,0,      5,      1,    35
323,2029,06,2029-06,      1, 13.054,     0,0,      5,      0,    37
324,2029,07,2029-07,      1, 14.941,     0,0,      4,      1,    40
325,2029,08,2029-08,      1, 15.472,     0,0,      4,      0,    44
326,2029,09,2029-09,      1, 15.162,     0,0,      4,      0,    47
327,2029,10,2029-10,      1, 14.398,     0,0,      4,      0,    48
328,2029,11,2029-11,      1, 14.447,     0,0,      4,      0,    33
329,2029,12,2029-12,      2, 14.369,     0,0,      3,      1,    29
330,2030,01,2030-01,      2, 13.197,     0,      0,      3,      0,    38
331,2030,02,2030-02,      1, 12.820,     0,      0,      3,      0,    32
332,2030,03,2030-03,      2, 12.361,     0,      0,      3,      0,    31
333,2030,04,2030-04,      1, 11.398,     0,      0,      3,      0,    39
334,2030,05,2030-05,      2, 12.025,     0,0,      3,      0,    37
335,2030,06,2030-06,      1, 12.658,     0,0,      3,      0,    37
336,2030,07,2030-07,      1, 14.919,     0,0,      3,      0,    36
337,2030,08,2030-08,      1, 15.961,     0,0,      3,      0,    37
338,2030,09,2030-09,      1, 14.944,     0,0,      3,      0,    37
339,2030,10,2030-10,      0, 13.966,     0,0,      3,      0,    37
340,2030,11,2030-11,      0, 14.095,     0,0,      3,      0,    37
341,2030,12,2030-12,      1, 14.248,     0,0,      3,      0,    28
342,2031,01,2031-01,      1, 13.205,     0,      0,      3,      0,    34
343,2031,02,2031-02,      1, 12.370,     0,      0,      3,      0,    31
344,2031,03,2031-03,      1, 11.636,     0,      0,      3,      0,    33
345,2031,04,2031-04,      0, 10.775,     0,      0,      3,      0,    38
346,2031,05,2031-05,      1, 11.426,     0,0,      3,      0,    35
347,2031,06,2031-06,      1, 12.204,     0,0,      3,      0,    55
348,2031,07,2031-07,      2, 14.995,     0,0,      3,      0,    47
349,2031,08,2031-08,      2, 15.889,     0,0,      3,      0,    37
350,2031,09,2031-09,      2, 14.796,     0,0,      3,      0,    38
351,2031,10,2031-10,      1, 13.487,     0,0,      3,      0,    43
352,2031,11,2031-11,      1, 14.084,     1,0,      4,      0,    35
353,2031,12,2031-12,      0, 14.003,     1,0,      5,      0,    28
354,2032,01,2032-01,      1, 12.804,     0,      0,      5,      0,    30
355,2032,02,2032-02,      1, 12.034,     1,      0,      6,      0,    30
356,2032,03,2032-03,      2, 11.510,     1,      0,      6,      1,    31
357,2032,04,2032-04,      3, 11.448,     0,      0,      6,      0,    35
358,2032,05,2032-05,      3, 12.035,     1,0,      7,      0,    35
359,2032,06,2032-06,      3, 13.144,     1,0,      7,      1,    37
360,2032,07,2032-07,      3, 15.037,     1,0,      8,      0,    42
361,2032,08,2032-08,      4, 15.569,     0,0,      8,      0,    38
362,2032,09,2032-09,      2, 15.251,     2,0,      9,      1,    37
363,2032,10,2032-10,      3, 14.483,     3,0,     12,      0,    34
364,2032,11,2032-11,      3, 14.537,     3,0,     15,      0,    32
365,2032,12,2032-12,      5, 14.461,     3,0,     17,      1,    31
366,2033,01,2033-01,      6, 13.289,     2,      2,     15,      2,    31
367,2033,02,2033-02,      7, 12.904,     1,      1,     15,      0,    30
