id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
209,2019,12,2019-12,  12397, 13.763,  7635,0, 101746,    109,  4143
210,2020,01,2020-01,  16824, 12.557,  8274,  32153,  77857,     10,  2371
211,2020,02,2020-02,  18498, 11.785,  6355,  12294,  71918,      0,  1938
212,2020,03,2020-03,  15339, 11.250,  5810,  14862,  62045,    821,  2082
213,2020,04,2020-04,  16715, 11.208,  5091,  11705,  55431,      0,  1648
214,2020,05,2020-05,  14271, 11.802,  4494,0,  59925,      0,  1326
215,2020,06,2020-06,  11849, 12.933,  4826,0,  64751,      0,  1396
216,2020,07,2020-07,   6257, 14.853,  5340,0,  70076,     15,  2064
217,2020,08,2020-08,   3463, 15.394,  5765,0,  75837,      4,  1958
218,2020,09,2020-09,   1221, 15.035,  6095,0,  81930,      2,  2180
219,2020,10,2020-10,    555, 14.248,  6703,0,  88597,     36,  2078
220,2020,11,2020-11,    554, 14.266,  7345,0,  95801,    141,  2087
221,2020,12,2020-12,   9430, 14.197,  7951,0, 103642,    110,  1836
222,2021,01,2021-01,  25705, 13.031,  8434,  30274,  81748,     54,  2203
223,2021,02,2021-02,  19079, 12.600,  6774,  10357,  78156,      9,  1935
224,2021,03,2021-03,  21658, 12.203,  6399,  10744,  73800,     11,  2334
225,2021,04,2021-04,  18719, 11.209,  6132,  23559,  56373,      0,  1881
226,2021,05,2021-05,  15279, 11.803,  4734,0,  61107,      0,  1615
227,2021,06,2021-06,  14927, 12.454,  5023,0,  66129,      1,  1697
228,2021,07,2021-07,  10520, 14.640,  5530,0,  71636,     23,  1667
229,2021,08,2021-08,   3697, 15.732,  5919,0,  76027,   1528,  1860
230,2021,09,2021-09,   1749, 14.737,  6109,0,  82136,      0,  2121
231,2021,10,2021-10,    722, 13.859,  6460,0,  85837,   2759,  1854
232,2021,11,2021-11,   2296, 13.940,  7041,0,  92878,      0,  2060
233,2021,12,2021-12,   9140, 14.119,  7638,0, 100423,     93,  2025
234,2022,01,2022-01,  22934, 13.067,  8121,  13026,  94392,   1126,  2458
235,2022,02,2022-02,  17533, 12.200,  7724,  30226,  71854,     36,  2557
236,2022,03,2022-03,  19147, 11.446,  5878,  20164,  57568,      0,  1893
237,2022,04,2022-04,  14213, 10.624,  4615,  11642,  50541,      0,  1549
238,2022,05,2022-05,  14526, 11.300,  4243,0,  54783,      1,  1249
239,2022,06,2022-06,  11916, 12.016,  4426,0,  59196,     13,  1220
240,2022,07,2022-07,   8007, 14.846,  4850,0,  64046,      0,  1370
241,2022,08,2022-08,   3935, 15.773,  5223,0,  69268,      1,  1676
242,2022,09,2022-09,   1591, 14.659,  5694,0,  74962,      0,  1644
